Module,SourceDatabaseName,Name,FacilityType,BillingType,InspectionDate,Type,FollowupInspectionRequired,NextInspection,NumCritical,NumNonCritical,NumRepeat,TotHazardRating
Food,St. Louis EHS Live,Frazer's Restaurant & Lounge,RESTAURANT,High Complexity,20140117,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Seoul Taco,TRUCK - PREP,Medium Complexity,20140117,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Joey B's On The Landing,RESTAURANT,Medium Complexity,20140117,Routine,No,,1,1,1,96
Food,St. Louis EHS Live,The Drunken Fish,RESTAURANT,High Complexity,20140117,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Teranga Grill,RESTAURANT,Medium Complexity,20140117,Routine,No,,1,2,0,96
Food,St. Louis EHS Live,Show-Me's On The Landing,RESTAURANT,High Complexity,20140117,Routine,Yes,22-Jan-14,1,1,1,96
Food,St. Louis EHS Live,Bissinger's,RESTAURANT,Low Complexity,20140117,Routine,Yes,21-Jan-14,2,0,0,94
Food,St. Louis EHS Live,Chinese Express,RESTAURANT,Medium Complexity,20140117,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Forsyth School,SCHOOL - PREP,Medium Complexity,20140117,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Joyia,RESTAURANT,Medium Complexity,20140117,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,St Louis Children's Hospital,HOSPITALS,High Complexity,20140117,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Fazoli's #1661,RESTAURANT,High Complexity,20140117,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,India Palace,RESTAURANT,Initial Permit Application,20140121,Opening,No,,0,2,0,98
Food,St. Louis EHS Live,Bryan Cave Law Firm Dining Room,RESTAURANT,Medium Complexity,20140121,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Queeny Tower & Restaurant,RESTAURANT,High Complexity,20140121,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Okelley's At The Ballpark,RESTAURANT,Medium Complexity,20140121,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Show-Me's On The Landing,RESTAURANT,High Complexity,20140122,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Benton Park Cafe & Coffee Bar,RESTAURANT,Medium Complexity,20140122,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,West Side Missionary Baptist Church,CHURCHES,Medium Complexity,20140122,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Eat Rite Diner,RESTAURANT,Medium Complexity,20140122,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Yan Wu House Chop Suey,CARRYOUT,Medium Complexity,20140122,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Tiny Town Enrichment,DAYCARE CENTER,Medium Complexity,20140122,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,Bissinger's,RESTAURANT,Low Complexity,20140122,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Provision Living At St Louis Hills,NURSING HOME,Medium Complexity,20140122,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Circle K #1653,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140122,Routine,Yes,24-Jan-14,1,3,0,94
Food,St. Louis EHS Live,St Louis Harvest Church of God,CHURCHES,Initial Permit Application,20140122,Opening,Yes,11-Apr-14,0,0,0,100
Food,St. Louis EHS Live,Behrmann's Tavern,TAVERN,Low Complexity,20140122,Complaint,No,,0,1,0,99
Food,St. Louis EHS Live,Imo's Pizza,RESTAURANT,Medium Complexity,20140122,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Jive & Wail,RESTAURANT,Medium Complexity,20140122,Routine,Yes,29-Jan-14,1,3,2,94
Food,St. Louis EHS Live,Samwiches The Overflow,RESTAURANT,Initial Permit Application,20140122,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Transformation Christian School,SCHOOL - PREP,Medium Complexity,20140122,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Jaden's Diner,RESTAURANT,High Complexity,20140122,Routine,No,,1,2,1,95
Food,St. Louis EHS Live,Samwiches Inc,RESTAURANT,Medium Complexity,20140122,Routine,Yes,29-Jan-14,1,1,0,96
Food,St. Louis EHS Live,Hamorabi Food Market,GROCERY - Limited Prep,Grocery Store,20140123,Complaint,Yes,29-Jan-14,2,5,1,89
Food,St. Louis EHS Live,Millennium Hotel - St Louis Top Of Riverfront,RESTAURANT,High Complexity,20140123,Consultation,No,,0,0,0,100
Food,St. Louis EHS Live,Hard Work Cafe,RESTAURANT,Medium Complexity,20140123,Consultation,No,,0,0,0,100
Food,St. Louis EHS Live,Millennium Hotel - St Louis Banquets,RESTAURANT,High Complexity,20140123,Consultation,No,,0,0,0,100
Food,St. Louis EHS Live,Martini's,RESTAURANT,Medium Complexity,20140123,Consultation,No,,0,0,0,100
Food,St. Louis EHS Live,Millennium Hotel - St Louis 4Th Street Grill,RESTAURANT,High Complexity,20140123,Consultation,No,,0,0,0,100
Food,St. Louis EHS Live,Palm Court Starbucks,CARRYOUT,Low Complexity,20140123,Consultation,No,,0,0,0,100
Food,St. Louis EHS Live,Blues Alley Sports Bar And Grill,RESTAURANT,Medium Complexity,20140123,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Guardian Angel Settlement,DAYCARE CENTER,Medium Complexity,20140123,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,New Genesis Phase II,DAYCARE CENTER,Initial Permit Application,20140123,Opening,No,,1,1,0,96
Food,St. Louis EHS Live,Crazy Bowls & Wraps,RESTAURANT,Medium Complexity,20140123,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,Circle Of Light Greater Achievers Learning Center,DAYCARE CENTER,High Complexity,20140123,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Grill & Meal Snack Shop,CARRYOUT,Initial Permit Application,20140123,Opening,No,,0,0,0,100
Food,St. Louis EHS Live,Cafe Korzo,RESTAURANT,Low Complexity,20140123,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,Marco's Pizza,RESTAURANT,Low Complexity,20140123,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Stan's Bar,TAVERN,Low Complexity,20140123,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,White Castle System #27,RESTAURANT,Medium Complexity,20140124,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Nadine's,RESTAURANT,Medium Complexity,20140124,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Yemanja Brasil,RESTAURANT,High Complexity,20140124,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lemp Mansion Restaurant Inn,RESTAURANT,High Complexity,20140124,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Brazil Express By Yemanja,TRUCK - PREP,Medium Complexity,20140124,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Rally's #8139,CARRYOUT,Medium Complexity,20140124,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,The Whiskey Ring,TAVERN,Initial Permit Application,20140124,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Pi Pizzeria,RESTAURANT,Low Complexity,20140124,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Edible Arrangements,CARRYOUT,Low Complexity,20140124,Routine,Yes,27-Jan-14,1,1,0,96
Food,St. Louis EHS Live,China Dish,RESTAURANT,Medium Complexity,20140124,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Circle K #1653,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140124,Re-inspection,No,,0,1,1,99
Food,St. Louis EHS Live,Wendys Old Fashioned Hamburgers,RESTAURANT,Medium Complexity,20140124,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mekong Restaurant,RESTAURANT,Medium Complexity,20140124,Routine,Yes,31-Jan-14,5,5,6,81
Food,St. Louis EHS Live,Sekisui's,RESTAURANT,High Complexity,20140124,Routine,Yes,29-Jan-14,2,3,0,91
Food,St. Louis EHS Live,Rehab Bar & Grill,RESTAURANT,Medium Complexity,20140124,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Youth Learning Center,SCHOOL - VITA,Low Complexity,20140124,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mary Ryder Home Residential,NURSING HOME,Medium Complexity,20140124,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Burger King #16791,RESTAURANT,Medium Complexity,20140124,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Pizza Hut 4940,CARRYOUT,Medium Complexity,20140124,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Mcdonald's Restaurant,RESTAURANT,Medium Complexity,20140124,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Reno's Pub,TAVERN,Low Complexity,20140124,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Howard Branch Hs Class A,DAYCARE CENTER,Medium Complexity,20140124,Routine,Yes,29-Jan-14,1,0,0,97
Food,St. Louis EHS Live,2 Girls 4 Wheels,TRUCK - PREP,Medium Complexity,20140124,Routine,Yes,27-Jan-14,2,0,0,95
Food,St. Louis EHS Live,Mt Zion Head Start #3 Kitchen,DAYCARE CENTER,Medium Complexity,20140124,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Zion Community Development,CHURCHES,Low Complexity,20140124,Routine,Yes,30-Jan-14,1,1,1,96
Food,St. Louis EHS Live,Del Carmen,CARRYOUT,Medium Complexity,20140127,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,New Life Evangelistic Center Inc,CHURCHES,Medium Complexity,20140127,Routine,No,,0,3,1,97
Food,St. Louis EHS Live,R C Market,CARRYOUT,Medium Complexity,20140127,Routine,No,,2,3,1,92
Food,St. Louis EHS Live,Wonderland Day Care & Learning,DAYCARE CENTER,Medium Complexity,20140127,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Salvation Army Adult Rehabilit,INSTITUTION,High Complexity,20140127,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Kampai Sushi Bar,RESTAURANT,Medium Complexity,20140127,Routine,No,,1,5,2,92
Food,St. Louis EHS Live,Manchester Market,CARRYOUT,Medium Complexity,20140127,Routine,No,,0,2,1,98
Food,St. Louis EHS Live,Sameem Afghan Restaurant & Catering,RESTAURANT,Medium Complexity,20140127,Routine,No,,1,2,0,95
Food,St. Louis EHS Live,Banquet Kitchen@Renaissance St Louis Grand & Suite,RESTAURANT,High Complexity,20140127,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Westin Hotel Employee Cafeteria,RESTAURANT,High Complexity,20140127,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Edible Arrangements,CARRYOUT,Low Complexity,20140127,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Westin Hotel Banquet Kitchen,RESTAURANT,High Complexity,20140127,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Westin Hotel Clark Street Grill,RESTAURANT,High Complexity,20140127,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,Main Kitchen@Renaissance St Louis Grand & Suites H,COMMISSARY,High Complexity,20140127,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,South Side Day Nursery,DAYCARE CENTER,Low Complexity,20140127,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Adam Market,CARRYOUT,Initial Permit Application,20140127,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,South Side Day Nursery,DAYCARE CENTER,Low Complexity,20140127,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Marcos City Hall Cafe,RESTAURANT,Medium Complexity,20140127,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sonic Drive-In,CARRYOUT,Medium Complexity,20140127,Routine,No,,0,4,3,97
Food,St. Louis EHS Live,Long John Silver's #32007,RESTAURANT,Medium Complexity,20140127,Routine,Yes,10-Feb-14,0,2,2,98
Food,St. Louis EHS Live,Milo's Tavern,RESTAURANT,Medium Complexity,20140127,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,Soulard Gyro And Deli,RESTAURANT,Low Complexity,20140128,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,The Choice @Something Special By Lillian,RESTAURANT,Medium Complexity,20140128,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,St Louis Fish & Chicken,CARRYOUT,Low Complexity,20140128,Complaint,Yes,11-Feb-14,1,4,0,94
Food,St. Louis EHS Live,Charley's Angels Learning & Dev Ctr,DAYCARE CENTER,Medium Complexity,20140128,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lemon Grass Restaurant,RESTAURANT,Medium Complexity,20140128,Complaint,No,,2,1,1,94
Food,St. Louis EHS Live,Mary Margarets Day Care & Lear,DAYCARE CENTER,Medium Complexity,20140128,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Cambridge Adult Day Ctr LLC,DAYCARE CENTER,Low Complexity,20140128,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Quiktrip #636,GROCERY - Limited Prep,Grocery Store,20140128,Opening,No,,0,0,0,100
Food,St. Louis EHS Live,Nick's Pub,RESTAURANT,Medium Complexity,20140128,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Giovanni's On The Hill,RESTAURANT,Medium Complexity,20140128,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,7-Eleven,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140128,Routine,No,,0,3,2,98
Food,St. Louis EHS Live,Adapt Of Missouri Inc,DAYCARE CENTER,Low Complexity,20140128,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,James Henry Provisions,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140128,Routine,No,,1,2,0,95
Food,St. Louis EHS Live,Olive Express Mart,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140128,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,James Provision Deli,RESTAURANT,Medium Complexity,20140128,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Perennial Artisan Ales,RESTAURANT,Medium Complexity,20140128,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Holiday Inn Forest Park Cafe,RESTAURANT,Medium Complexity,20140129,Routine,No,,2,0,0,95
Food,St. Louis EHS Live,Arena Bar & Grill,RESTAURANT,Medium Complexity,20140129,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Tavern Of Fine Arts,RESTAURANT,Low Complexity,20140129,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mcdonald's Restaurant,RESTAURANT,Medium Complexity,20140129,Routine,No,,2,2,1,92
Food,St. Louis EHS Live,Taha'a Twisted Tiki,RESTAURANT,Initial Permit Application,20140129,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Wildflower,RESTAURANT,Medium Complexity,20140129,Re-inspection,No,,0,1,1,99
Food,St. Louis EHS Live,Jet's Pizzeria,RESTAURANT,Initial Permit Application,20140129,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Sekisui's,RESTAURANT,High Complexity,20140129,Re-inspection,No,,0,1,0,100
Food,St. Louis EHS Live,Jefferson Motomart #3370,GROCERY - Limited Prep,Grocery Store,20140129,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Scorpion,TAVERN,Initial Permit Application,20140129,Opening,Yes,4-Mar-14,0,0,0,100
Food,St. Louis EHS Live,American Czech Educational Center,RESTAURANT,Low Complexity,20140129,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Hamorabi Food Market,GROCERY - Limited Prep,Grocery Store,20140129,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Shapiros Market,GROCERY - Limited Prep,Grocery Store,20140129,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Lumen Private Events,RESTAURANT,Medium Complexity,20140129,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Metro Centre,INSTITUTION,Medium Complexity,20140129,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Howard Branch Hs Class A,DAYCARE CENTER,Medium Complexity,20140129,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Jive & Wail,RESTAURANT,Medium Complexity,20140129,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,2 Girls 4 Wheels,TRUCK - PREP,Medium Complexity,20140129,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Washington Ave Post,GROCERY - Limited Prep,Grocery Store,20140129,Routine,Yes,28-Feb-14,1,0,0,99
Food,St. Louis EHS Live,Samwiches Inc,RESTAURANT,Medium Complexity,20140129,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Aintee's Soulful Kitchen,CARRYOUT,Low Complexity,20140129,Routine,Yes,11-Mar-14,2,1,0,96
Food,St. Louis EHS Live,Gelateria Tavolini,RESTAURANT,Medium Complexity,20140130,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Subway #27201,RESTAURANT,Medium Complexity,20140130,Routine,Yes,4-Feb-14,3,3,0,91
Food,St. Louis EHS Live,Babylon Grocery & Bakery,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140130,Routine,No,,1,5,1,93
Food,St. Louis EHS Live,7 Luminarias,RESTAURANT,Medium Complexity,20140130,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Chase Park Plaza Cinema,CARRYOUT,Low Complexity,20140130,Routine,No,,0,1,1,99
Food,St. Louis EHS Live,Spiro's Restaurant,RESTAURANT,Medium Complexity,20140130,Routine,No,,0,4,1,96
Food,St. Louis EHS Live,Subway,RESTAURANT,Low Complexity,20140130,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Carrie Ellison Gietner Home,NURSING HOME,High Complexity,20140130,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Steak N Shake,RESTAURANT,Medium Complexity,20140130,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Christy Park Preschool/Daycare,DAYCARE CENTER,Medium Complexity,20140130,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Cam Food Cart,TRUCK OR CART - PKG,Low Complexity,20140131,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Northern Lights Cafe @ CAM,RESTAURANT,High Complexity,20140131,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Mcdonald's,RESTAURANT,Medium Complexity,20140131,Complaint,No,,0,2,1,98
Food,St. Louis EHS Live,The Royale Food And Spirits,RESTAURANT,Medium Complexity,20140131,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Iowa Buffet,RESTAURANT,Low Complexity,20140131,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Dollar,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140131,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Steak N Shake,RESTAURANT,Medium Complexity,20140131,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Quiktrip #668,GROCERY - Limited Prep,Grocery Store,20140131,Routine,No,,0,3,0,99
Food,St. Louis EHS Live,Dollar Tree #30172,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140131,Routine,No,,0,2,2,98
Food,St. Louis EHS Live,Reno's Pub,TAVERN,Low Complexity,20140131,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Polish Falcons Nest 45,RESTAURANT,Low Complexity,20140131,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Taco Bell #029637,RESTAURANT,Medium Complexity,20140131,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Wendys Old Fashioned Hamburgers,RESTAURANT,Medium Complexity,20140131,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Walgreens #07296,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140131,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Express Petroleum,GROCERY - Limited Prep,Grocery Store,20140131,Routine,Yes,7-Feb-14,2,0,1,94
Food,St. Louis EHS Live,Caruso's Deli,RESTAURANT,Medium Complexity,20140131,Routine,Yes,6-Feb-14,1,1,0,97
Food,St. Louis EHS Live,Emperor's Wok,RESTAURANT,High Complexity,20140203,Complaint,No,,1,2,0,95
Food,St. Louis EHS Live,Grand Wok,RESTAURANT,Medium Complexity,20140203,Routine,No,,1,3,2,95
Food,St. Louis EHS Live,High Lights Bar & Grill,RESTAURANT,Medium Complexity,20140203,Complaint,No,,0,0,0,100
Food,St. Louis EHS Live,Michigan Convenience Mart,GROCERY - Limited Prep,Grocery Store,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Cafe Cornucopia,RESTAURANT,Medium Complexity,20140203,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Joe Bucks Restaurant,RESTAURANT,High Complexity,20140203,Routine,Yes,4-Feb-14,5,4,0,83
Food,St. Louis EHS Live,Kids Kompany Learning Center,DAYCARE CENTER,Medium Complexity,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Afghan Market,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140203,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Troy's Jazz Gallery LLC,TAVERN,Low Complexity,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Fr Tolton Catholic Charities Comm Svcs,INSTITUTION,Medium Complexity,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Wesley Senior Meals,SENIOR CENTERS,Medium Complexity,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Little Sisters Of The Poor-Hom,INSTITUTION,Medium Complexity,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Goody Cafe,RESTAURANT,Low Complexity,20140203,Routine,No,,1,3,0,95
Food,St. Louis EHS Live,Loving Care Assisted Living,NURSING HOME,Medium Complexity,20140203,Routine,No,,1,0,0,98
Food,St. Louis EHS Live,Heart Of St Louis Adult Day Health Ctr,DAYCARE CENTER,Medium Complexity,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Harry's Restaurant And Bar,RESTAURANT,Medium Complexity,20140203,Routine,No,,1,6,0,91
Food,St. Louis EHS Live,Joe Bucks Restaurant,RESTAURANT,Low Complexity,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sodexo Coffee Kiosk @ Cardinal Glennon,NON-ALCOHOLIC BEVERAGES,Medium Complexity,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sodexo @ Cardinal Glennon Children's Hospital,RESTAURANT,High Complexity,20140203,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,The Irish Corner Pub,RESTAURANT,Initial Permit Application,20140203,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,1860 Saloon & Hard Shell Cafe,RESTAURANT,Medium Complexity,20140203,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Ho's Cuisine,RESTAURANT,High Complexity,20140203,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Kingdom House Daycare,DAYCARE CENTER,Medium Complexity,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Butlers Pantry,COMMISSARY,High Complexity,20140203,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lobby Shop Plaza,GROCERY - Limited Prep,Grocery Store,20140203,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Great American Corporate Dining/Plaza Bistro,RESTAURANT,Medium Complexity,20140203,Routine,No,,2,2,0,93
Food,St. Louis EHS Live,The Office,RESTAURANT,Medium Complexity,20140203,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Triumph Grill,RESTAURANT,High Complexity,20140203,Routine,Yes,5-Feb-14,2,2,0,92
Food,St. Louis EHS Live,Joe Bucks Restaurant,RESTAURANT,High Complexity,20140204,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Subway #27201,RESTAURANT,Medium Complexity,20140204,Re-inspection,Yes,6-Feb-14,4,1,3,91
Food,St. Louis EHS Live,The London Tea Room,RESTAURANT,Initial Permit Application,20140204,Opening,Yes,1-Apr-14,0,0,0,100
Food,St. Louis EHS Live,Stella Maris Child Center,DAYCARE CENTER,High Complexity,20140204,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Louis Activity Center,SENIOR CENTERS,Low Complexity,20140204,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Courtesy Diner,RESTAURANT,Low Complexity,20140204,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Joey B's On The Hill,RESTAURANT,High Complexity,20140204,Routine,No,,0,1,0,99
